id,product_A_sold_in_the_past,product_B_sold_in_the_past,product_A_recommended,product_A,product_C,product_D,cust_hitrate,cust_interactions,cust_contracts,opp_month,opp_old,competitor_Z,competitor_X,competitor_Y,cust_in_iberia,target_variable
26444,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.26355,-0.6817,0.60388,0.35782,-0.28185,0,0,0,1,1
26445,0.0756,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.02446,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,0
26446,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.16607,-0.62736,0.28593,0.35782,-0.28185,0,0,0,0,1
26447,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.60562,-0.34997,-0.233,-0.28185,1,0,0,0,1
26448,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.43974,-0.6817,10.46037,-1.41464,3.54793,0,0,0,1,1
26449,-0.25992,-0.30571,-0.1097,-0.0891,-0.02372,-0.04247,1.52646,0.18776,-0.34997,0.65323,-0.28185,0,0,0,1,1
26450,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.55268,0.32905,0.92184,0.06241,-0.28185,0,0,1,0,1
26451,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.41495,-0.20349,-0.34997,-0.52841,-0.28185,1,0,0,0,1
26452,-0.25992,1.39031,-0.1097,-0.0891,-0.02372,-0.04247,-0.31518,0.38339,-0.34997,0.35782,-0.28185,0,0,1,1,1
26453,-0.24146,-0.22937,-0.1097,-0.0891,-0.02372,-0.04247,1.3619,-0.39912,-0.34997,0.94864,-0.28185,0,0,1,1,1
26454,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.84157,4.00253,0.60388,1.83486,-0.28185,0,0,0,0,0
26455,6.0075,0.65791,-0.1097,-0.0891,-0.02372,-0.04247,1.58329,-0.6817,0.92184,1.83486,-0.28185,0,0,1,1,1
26456,-0.25992,-0.34146,-0.1097,-0.0891,-0.02372,-0.04247,0.58461,-0.27957,-0.34997,0.94864,-0.28185,0,0,1,1,1
26457,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,1.83486,-0.28185,1,0,0,1,1
26458,-0.25992,-0.31063,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.52954,-0.34997,-1.41464,-0.28185,1,0,0,1,1
26459,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.52622,-0.6817,0.28593,0.94864,-0.28185,0,0,0,1,1
26460,-0.25992,-0.34422,-0.1097,-0.0891,-0.02372,-0.04247,1.71501,-0.6817,-0.34997,0.35782,-0.28185,0,0,0,1,0
26461,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.00558,1.29633,1.23979,-1.11923,-0.28185,0,0,0,1,0
26462,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,0,1
26463,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.87168,0.31818,0.28593,-1.41464,-0.28185,0,0,0,0,0
26464,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.12411,8.95848,0.28593,-1.11923,3.54793,0,0,0,0,0
26465,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.74543,2.11145,-0.34997,1.24404,-0.28185,0,0,0,0,0
26466,-0.25992,-0.33118,-0.1097,-0.0891,-0.02372,-0.04247,-0.67582,-0.6817,1.23979,-1.41464,-0.28185,0,0,0,1,1
26467,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.56662,1.57891,-0.34997,-0.52841,-0.28185,1,0,1,0,1
26468,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.24747,1.01375,-0.34997,0.94864,-0.28185,0,0,0,1,1
26469,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.24715,0.45947,-0.03202,-0.52841,-0.28185,0,0,1,0,1
26470,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.71922,-0.6817,-0.34997,0.94864,-0.28185,0,0,0,1,0
26471,-0.25992,-0.34313,0.35401,7.03555,-0.02372,-0.04247,-0.37097,0.76378,-0.34997,-0.82382,-0.28185,1,0,0,1,0
26472,-0.21343,-0.28757,-0.1097,-0.0891,-0.02372,-0.04247,1.33884,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,1
26473,0.34402,3.51662,-0.1097,-0.0891,-0.02372,-0.04247,1.63446,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,0,1
26474,-0.25992,-0.07153,-0.1097,-0.0891,-0.02372,-0.04247,-0.34026,0.66597,-0.34997,-1.11923,-0.28185,0,0,0,1,1
26475,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.46302,-0.6817,0.60388,1.53945,-0.28185,0,0,0,1,0
26476,-0.25992,-0.32072,-0.1097,-0.0891,-0.02372,-0.04247,-0.1459,0.82899,0.28593,0.94864,-0.28185,0,0,0,1,1
26477,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.03367,-0.30131,-0.34997,0.35782,-0.28185,0,0,0,1,0
26478,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.06452,2.03537,-0.34997,0.35782,-0.28185,0,0,0,0,1
26479,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.2998,-0.6817,-0.34997,1.53945,-0.28185,0,0,0,1,0
26480,-0.25992,-0.34544,-0.1097,-0.0891,-0.02372,-0.04247,0.41037,0.68771,1.55774,-1.11923,3.54793,0,0,0,1,0
26481,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.06098,1.31807,-0.34997,-0.52841,-0.28185,0,0,0,0,1
26482,-0.25992,1.9121,-0.1097,-0.0891,-0.02372,-0.04247,-0.45478,2.14406,-0.34997,1.83486,-0.28185,0,0,0,1,0
26483,6.0075,0.65791,-0.1097,-0.0891,-0.02372,-0.04247,-0.73175,1.35067,-0.34997,-0.233,-0.28185,1,0,1,1,1
26484,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.70496,-0.35565,-0.34997,-0.82382,-0.28185,0,0,0,1,1
26485,0.108,-0.16405,2.38167,-0.0891,-0.02372,-0.04247,1.61594,-0.57302,-0.34997,-0.82382,-0.28185,0,0,0,0,1
26486,-0.25992,-0.33521,-0.1097,-0.0891,-0.02372,-0.04247,-0.17007,-0.2687,-0.03202,-1.11923,-0.28185,1,0,0,1,1
26487,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.26696,-0.6817,-0.03202,1.24404,-0.28185,1,0,1,1,1
26488,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.10697,-0.24697,-0.34997,-1.11923,-0.28185,0,0,0,1,0
26489,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.78565,-0.49694,-0.34997,0.06241,-0.28185,0,0,0,0,1
26490,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.62736,-0.34997,0.06241,-0.28185,0,0,0,0,0
26491,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.03553,1.35067,1.23979,0.65323,-0.28185,0,0,0,1,1
26492,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.35782,-0.28185,0,0,1,1,0
26493,-0.093,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.10963,0.73118,-0.34997,1.83486,-0.28185,0,0,0,1,1
26494,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.32149,0.06821,-0.34997,0.06241,3.54793,1,0,1,1,0
26495,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,1
26496,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.06241,-0.28185,0,0,0,1,0
26497,-0.25992,0.37766,-0.1097,-0.0891,-0.02372,-0.04247,-0.89649,0.23124,-0.34997,-0.233,-0.28185,0,0,1,0,0
26498,0.67292,0.75333,-0.10968,-0.0891,-0.02372,-0.04247,-0.01657,1.37241,-0.34997,0.65323,-0.28185,1,0,0,0,0
26499,-0.25992,3.3423,-0.1097,-0.0891,-0.02372,-0.04247,1.37629,-0.6817,3.46544,-1.11923,-0.28185,0,0,0,1,0
26500,-0.25992,-0.31424,0.40933,-0.0891,-0.02372,-0.04247,-0.04216,0.79639,-0.34997,-1.41464,3.54793,0,0,0,1,1
26501,0.47495,-0.34794,-0.1097,2.69025,-0.02372,-0.04247,-0.09255,0.14429,-0.34997,0.65323,-0.28185,0,0,0,0,1
26502,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.9822,-0.42086,-0.03202,0.06241,-0.28185,0,0,0,0,0
26503,2.49426,0.30108,-0.1097,-0.0891,-0.02372,-0.04247,0.32876,-0.38826,1.87569,0.65323,-0.28185,0,0,0,1,1
26504,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.24727,-0.6817,-0.34997,0.06241,-0.28185,1,0,1,1,0
26505,-0.25992,-0.0749,-0.1097,-0.0891,-0.02372,-0.04247,-0.89504,4.36119,0.28593,-1.41464,3.54793,0,0,1,0,0
26506,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.98328,-0.6817,-0.34997,-1.11923,3.54793,1,0,1,1,0
26507,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.56215,-0.34997,1.83486,-0.28185,1,0,0,1,1
26508,-0.25992,3.00106,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.62736,-0.34997,0.35782,-0.28185,0,0,0,0,0
26509,0.29115,1.53069,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.31218,-0.34997,-0.82382,-0.28185,0,0,0,0,0
26510,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.82967,-0.22523,-0.34997,-0.52841,-0.28185,0,0,1,0,1
26511,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,1.24404,-0.28185,0,0,0,0,0
26512,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.65996,-0.34997,-0.82382,-0.28185,0,0,0,1,0
26513,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.16641,0.98115,-0.34997,1.83486,-0.28185,0,0,0,1,1
26514,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.48738,0.04648,-0.34997,1.53945,-0.28185,0,0,1,0,0
26515,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.53463,-0.4752,-0.34997,-0.52841,-0.28185,0,0,1,1,0
26516,5.11745,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.94075,-0.25784,-0.34997,-1.11923,3.54793,1,0,1,1,0
26517,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.26355,4.67637,0.60388,0.06241,-0.28185,0,0,0,0,1
26518,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.24697,-0.34997,1.83486,-0.28185,0,0,0,1,1
26519,-0.25992,-0.34794,0.40933,-0.0891,-0.02372,36.23157,-0.65649,0.68771,-0.34997,-1.11923,-0.28185,0,0,1,0,0
26520,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.45513,1.07896,-0.34997,-1.41464,3.54793,1,0,0,1,0
26521,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.41464,3.54793,0,0,0,1,0
26522,-0.25992,-0.34515,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.24404,-0.28185,1,0,1,1,0
26523,-0.25992,-0.0834,-0.1097,-0.0891,-0.02372,-0.04247,-0.29195,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,0
26524,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.17619,0.30731,-0.34997,-1.41464,-0.28185,0,0,0,1,0
26525,-0.25992,-0.32869,-0.1097,-0.0891,-0.02372,-0.04247,-0.79142,0.61163,-0.34997,0.94864,-0.28185,1,0,0,0,0
26526,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.28454,-0.60562,-0.34997,-1.41464,-0.28185,0,0,0,0,1
26527,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.19079,-0.6817,-0.03202,0.65323,-0.28185,0,0,0,1,0
26528,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.35642,2.4049,-0.03202,-1.11923,-0.28185,0,0,0,1,0
26529,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.6587,0.37252,-0.34997,-0.52841,-0.28185,0,0,0,1,0
26530,4.07354,0.4758,-0.1097,-0.0891,-0.02372,-0.04247,0.37795,-0.40999,1.23979,-0.82382,-0.28185,0,0,0,1,1
26531,-0.25992,-0.34794,3.00451,-0.0891,-0.02372,-0.04247,-0.8916,0.08995,-0.34997,1.24404,-0.28185,0,0,0,0,0
26532,-0.25992,-0.31245,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.43173,-0.34997,0.06241,-0.28185,1,0,0,1,1
26533,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,0
26534,-0.25992,-0.22843,-0.1097,-0.0891,-0.02372,-0.04247,0.1671,0.04648,-0.34997,1.24404,-0.28185,0,0,0,0,1
26535,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.15032,-0.6817,-0.03202,0.06241,-0.28185,1,0,0,1,0
26536,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.01454,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,1
26537,-0.16933,0.03928,-0.1097,-0.0891,-0.02372,-0.04247,-1.07436,-0.51868,-0.34997,0.65323,-0.28185,1,0,0,0,0
26538,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.01373,0.67684,0.92184,-0.82382,-0.28185,1,0,0,1,0
26539,4.07354,0.4758,-0.1097,-0.0891,-0.02372,-0.04247,-1.16396,0.63336,-0.34997,-1.11923,-0.28185,1,0,1,1,0
26540,-0.25992,-0.26387,-0.1097,-0.0891,-0.02372,-0.04247,-0.55707,0.70944,-0.03202,-1.11923,-0.28185,1,0,1,0,0
26541,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.473,-0.6817,-0.34997,1.53945,-0.28185,0,0,0,1,0
26542,4.07354,0.4758,-0.1097,-0.0891,-0.02372,-0.04247,-0.39736,0.91594,-0.34997,1.53945,-0.28185,0,0,0,1,1
26543,-0.25992,0.12931,-0.1097,-0.0891,-0.02372,-0.04247,0.33681,0.75291,-0.34997,0.35782,-0.28185,0,0,0,0,1
26544,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,0.60388,0.35782,-0.28185,0,0,0,1,1
26545,-0.25992,-0.19318,-0.1097,-0.0891,-0.02372,-0.04247,-0.75347,-0.6817,-0.34997,0.65323,-0.28185,0,0,0,1,1
26546,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.90721,0.72031,-0.34997,0.65323,-0.28185,1,0,1,1,0
26547,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.41464,3.54793,1,0,1,1,0
26548,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.68147,-0.6817,-0.34997,-1.41464,3.54793,0,0,0,1,0
26549,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.74471,0.58989,-0.34997,-1.41464,-0.28185,1,0,0,0,0
26550,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.3766,0.63336,-0.03202,-1.41464,-0.28185,1,0,1,0,1
26551,0.02109,-0.32165,-0.1097,-0.0891,-0.02372,-0.04247,-0.43845,-0.42086,-0.34997,-0.82382,-0.28185,1,0,1,0,0
26552,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.52547,-0.6817,0.28593,-1.41464,-0.28185,1,0,0,1,1
26553,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.40502,-0.6817,-0.34997,-1.41464,-0.28185,1,0,0,1,0
26554,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.30915,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,1
26555,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.07923,0.87247,-0.34997,0.06241,-0.28185,1,0,1,1,0
26556,-0.25992,-0.33507,-0.1097,-0.0891,-0.02372,-0.04247,-1.09167,-0.40999,-0.34997,-1.11923,-0.28185,1,0,0,1,0
26557,3.30868,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.2946,0.06821,-0.34997,-1.11923,-0.28185,0,0,0,1,0
26558,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.28971,-0.6817,1.23979,-1.11923,-0.28185,0,0,0,1,1
26559,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.62736,-0.34997,-1.41464,-0.28185,0,0,1,1,0
26560,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.05488,-0.6817,-0.03202,0.06241,-0.28185,1,0,1,1,1
26561,-0.25992,0.39342,-0.1097,-0.0891,-0.02372,-0.04247,-0.11271,-0.6817,1.87569,-0.82382,-0.28185,1,0,0,1,0
26562,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.83486,-0.28185,0,0,0,1,1
26563,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.70315,-0.55128,-0.03202,1.53945,-0.28185,0,0,1,0,0
26564,0.40105,0.14074,-0.1097,-0.0891,-0.02372,-0.04247,-1.03367,-0.27957,-0.34997,0.06241,-0.28185,0,0,0,1,0
26565,-0.25992,-0.34558,-0.1097,-0.0891,-0.02372,-0.04247,0.43274,-0.16002,-0.34997,-0.52841,-0.28185,1,0,1,0,1
26566,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.60502,-0.6817,-0.34997,-1.41464,-0.28185,1,0,0,1,1
26567,-0.25992,0.92992,-0.1097,-0.0891,-0.02372,-0.04247,-0.13861,0.56815,-0.03202,1.24404,-0.28185,1,0,1,1,0
26568,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.11628,0.06821,1.87569,-1.11923,-0.28185,0,0,0,1,0
26569,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.58574,-0.6817,-0.34997,-1.41464,-0.28185,0,0,0,1,0
26570,0.01934,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.20676,0.42687,-0.34997,1.53945,-0.28185,0,0,0,0,0
26571,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.11523,0.68771,-0.34997,0.65323,-0.28185,0,0,1,0,1
26572,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.72971,-0.6817,1.23979,0.65323,-0.28185,0,0,0,1,1
26573,-0.15926,-0.34024,0.55466,-0.0891,-0.02372,-0.04247,0.89382,-0.14915,-0.34997,-0.233,-0.28185,0,0,0,1,0
26574,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.67158,-0.6817,1.23979,0.35782,-0.28185,0,0,0,1,1
26575,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.69925,-0.27957,-0.34997,-1.11923,-0.28185,1,0,0,0,1
26576,-0.25992,-0.22843,-0.1097,-0.0891,-0.02372,-0.04247,0.1671,0.04648,-0.34997,1.24404,-0.28185,0,0,0,0,1
26577,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73088,-0.36652,-0.34997,0.35782,-0.28185,1,0,1,1,1
26578,-0.25992,-0.21724,-0.1097,-0.0891,-0.02372,-0.04247,1.73019,-0.63823,-0.34997,0.35782,-0.28185,0,0,0,0,1
26579,-0.15926,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,0
26580,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.03202,-0.52841,3.54793,0,0,0,1,1
26581,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.86417,0.06821,-0.34997,-0.233,-0.28185,0,0,1,0,0
26582,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.48321,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,0
26583,0.41112,-0.34794,-0.1097,-0.0891,-0.02372,6.81586,1.73092,0.06821,-0.34997,-0.82382,-0.28185,0,0,1,1,1
26584,-0.25992,-0.18026,-0.1097,-0.0891,-0.02372,-0.04247,-1.05617,-0.35565,-0.34997,-0.82382,-0.28185,0,0,0,0,0
26585,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,-0.6817,-0.34997,-0.82382,-0.28185,0,0,0,1,1
26586,-0.25992,-0.2315,-0.1097,-0.0891,-0.02372,-0.04247,1.33509,-0.6817,4.10135,1.53945,-0.28185,0,0,0,1,1
26587,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.43718,-0.6817,-0.03202,0.94864,-0.28185,0,0,0,0,1
26588,-0.06818,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.98909,0.78552,-0.34997,-0.82382,3.54793,0,0,1,0,0
26589,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,1.53945,-0.28185,0,0,1,0,1
26590,-0.25992,1.82227,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-0.233,-0.28185,0,0,0,0,0
26591,0.42508,-0.31499,-0.1097,-0.0891,-0.02372,-0.04247,-0.76383,0.57902,-0.34997,1.53945,-0.28185,0,0,0,1,0
26592,-0.01613,0.06334,-0.1097,-0.0891,-0.02372,-0.04247,-0.17619,0.6551,-0.34997,-1.11923,-0.28185,0,0,1,1,0
26593,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.03852,0.67684,-0.34997,1.24404,3.54793,0,0,1,0,0
26594,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,-1.11923,-0.28185,0,0,0,1,0
26595,-0.25992,-0.27147,-0.1097,-0.0891,-0.02372,-0.04247,-1.11106,-0.37739,-0.34997,1.24404,3.54793,1,0,0,0,0
26596,-0.25992,-0.22116,-0.1097,-0.0891,-0.02372,-0.04247,-0.04238,-0.6817,3.46544,-0.52841,-0.28185,0,0,0,1,0
26597,7.95386,3.25755,-0.1097,-0.0891,-0.02372,-0.04247,1.40601,-0.6817,0.92184,1.83486,-0.28185,1,0,0,1,1
26598,-0.25992,-0.13138,-0.1097,-0.0891,-0.02372,-0.04247,-0.93948,0.83986,-0.34997,1.83486,3.54793,0,0,0,0,0
26599,-0.25992,-0.33857,-0.1097,-0.0891,-0.02372,-0.04247,-0.41276,0.8942,-0.34997,-0.82382,-0.28185,0,0,0,0,1
26600,-0.25992,-0.34794,2.58928,-0.0891,-0.02372,-0.04247,-0.73175,1.69846,-0.34997,0.06241,-0.28185,1,0,1,1,1
26601,-0.25992,-0.31344,-0.1097,-0.0891,-0.02372,-0.04247,-0.07737,-0.58389,-0.34997,-0.82382,-0.28185,0,0,0,1,1
26602,3.77361,6.44745,-0.1097,-0.0891,-0.02372,-0.04247,-0.58313,-0.07308,-0.34997,-0.82382,-0.28185,0,0,1,0,0
26603,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.6484,-0.6817,4.73725,1.53945,-0.28185,0,0,0,1,0
26604,-0.25992,-0.14334,-0.1097,-0.0891,-0.02372,-0.04247,1.73092,0.19863,1.23979,-0.82382,-0.28185,0,0,0,1,1
26605,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.20699,-0.6817,5.37315,0.06241,-0.28185,0,0,0,1,1
26606,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.17563,-0.49694,-0.34997,-0.82382,-0.28185,0,0,0,1,1
26607,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.03807,0.67684,-0.34997,1.53945,-0.28185,0,0,0,1,0
26608,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.94864,-0.28185,0,0,1,0,1
26609,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.01414,0.33992,-0.34997,1.83486,-0.28185,0,0,0,1,1
26610,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.94394,0.37252,-0.34997,0.65323,-0.28185,1,0,0,0,0
26611,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-0.08402,-0.6817,1.23979,-1.41464,-0.28185,0,0,0,1,1
26612,-0.25992,-0.11067,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.65996,-0.34997,-0.82382,-0.28185,0,0,0,1,1
26613,-0.25992,-0.17619,-0.1097,-0.0891,-0.02372,-0.04247,0.81633,-0.6817,-0.34997,-0.52841,-0.28185,0,0,0,1,1
26614,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.56215,-0.34997,-0.52841,-0.28185,0,0,1,0,0
26615,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,1.6318,-0.52954,-0.34997,0.65323,-0.28185,1,0,0,1,1
26616,-0.12957,-0.30637,-0.1097,-0.0891,-0.02372,-0.04247,0.92834,0.73118,-0.34997,-0.52841,-0.28185,0,0,0,1,0
26617,-0.15422,-0.222,-0.1097,-0.0891,-0.02372,-0.04247,-0.36409,0.50294,0.92184,0.94864,-0.28185,1,0,0,0,1
26618,-0.25992,-0.33978,-0.1097,-0.0891,-0.02372,-0.04247,-1.15173,-0.50781,-0.34997,-0.82382,-0.28185,0,0,0,1,1
26619,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,0.83563,-0.35565,-0.34997,1.53945,-0.28185,0,0,0,0,1
26620,-0.25992,0.46549,-0.1097,-0.0891,-0.02372,-0.04247,-0.97521,2.8831,0.28593,0.35782,-0.28185,0,0,0,0,0
26621,3.77361,6.44745,-0.1097,-0.0891,-0.02372,-0.04247,0.87349,0.32905,0.60388,-0.52841,-0.28185,0,0,0,0,0
26622,1.06873,-0.32192,-0.1097,-0.0891,-0.02372,-0.04247,1.27206,0.30731,-0.34997,-0.233,-0.28185,1,0,0,0,1
26623,-0.25992,-0.34794,-0.1097,-0.0891,-0.02372,-0.04247,-1.1667,-0.6817,-0.34997,0.06241,-0.28185,0,0,1,1,1
